frame_len;vlan_id;ip_len;ip_flags_df;ip_ttl;x_ws_expert_severity;tcp_srcport;tcp_dstport;tcp_len;tcp_hdr_len;tcp_window_size_value;tcp_pdu_size;x104apci_apdulen;x104apci_tx;x104apci_rx;x104asdu_typeid;x104asdu_causetx;attack
60;NaN;44;0;59;2097152;47233;18057;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56967;63090;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16380;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;46;2097152;47233;44332;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;42;2097152;58308;2560;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;58;2097152;56967;1766;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;37;2097152;47233;51953;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;56967;64864;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;52;2097152;58308;30492;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;47233;2683;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16344;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;56967;13946;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;45;2097152;58308;19564;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;56;2097152;47233;7199;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16308;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;53;2097152;56967;15385;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58308;15005;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16272;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16236;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16560;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16524;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16488;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16452;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16416;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;47232;62531;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;40;2097152;56968;64697;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16380;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;47232;43725;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;55;2097152;56968;28272;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;58309;29350;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
198;NaN;184;1;64;NaN;2440;14859;144;20;4528;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;51;2097152;58309;47236;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;47;2097152;56968;32117;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;41;2097152;47232;18718;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
98;NaN;84;1;128;NaN;14859;2440;44;20;16344;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;54;2097152;58309;4443;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;43;2097152;58309;9058;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;49;2097152;47232;4698;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;1
60;NaN;44;0;50;2097152;56968;54496;0;24;1024;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;35972;119;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;119;35972;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51526;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51526;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51526;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;46;0;60;NaN;2404;39619;6;20;8192;6;4;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51528;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51528;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;46;1;64;6291456;39619;2404;6;20;2920;6;4;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51528;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
358;NaN;344;1;64;2097152;51526;80;304;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;60110;7439;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
353;NaN;339;1;64;2097152;51528;80;299;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51526;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;7439;60110;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
806;NaN;792;1;64;2097152;80;51526;752;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51528;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
825;NaN;811;1;64;2097152;80;51528;771;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51528;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51526;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51528;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;60112;7439;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;7439;60112;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43662;7205;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;7205;43662;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51536;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51536;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51528;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51536;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43666;7205;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;7205;43666;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
353;NaN;339;1;64;2097152;51536;80;299;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51536;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
825;NaN;811;1;64;2097152;80;51536;771;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51536;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51536;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;35988;119;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;119;35988;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;35990;119;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;119;35990;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43104;443;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;443;43104;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43104;443;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
302;NaN;288;1;64;NaN;43104;443;248;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43104;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51546;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51536;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51546;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51546;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51526;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
358;NaN;344;1;64;2097152;51546;80;304;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51546;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
806;NaN;792;1;64;2097152;80;51546;752;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51546;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;53738;8010;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;8010;53738;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51550;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51550;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51550;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;0;60;6291456;2404;33138;0;20;8192;NaN;NaN;NaN;NaN;NaN;NaN;3
353;NaN;339;1;64;2097152;51550;80;299;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51550;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
825;NaN;811;1;64;2097152;80;51550;771;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51550;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51550;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51552;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51552;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51552;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
358;NaN;344;1;64;2097152;51552;80;304;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51552;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51550;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
806;NaN;792;1;64;2097152;80;51552;752;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51546;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51552;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;40572;8080;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;8080;40572;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;37242;8082;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;8082;37242;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51558;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51558;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51558;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
370;NaN;356;1;64;2097152;51558;80;316;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51558;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51558;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51558;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51558;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;0;60;6291456;2404;39619;0;20;8192;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51558;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51560;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51560;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51560;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
392;NaN;378;1;64;2097152;51560;80;338;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51560;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51560;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51560;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51560;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;39238;2301;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;2301;39238;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51560;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51552;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;57906;2381;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;2381;57906;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;34440;98;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;98;34440;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43128;443;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;443;43128;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43128;443;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
302;NaN;288;1;64;NaN;43128;443;248;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;60534;3128;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43128;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;3128;60534;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
1422;NaN;1408;1;64;NaN;443;43104;1368;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43104;443;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
188;NaN;174;1;64;NaN;43104;443;134;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43104;0;20;123;NaN;NaN;NaN;NaN;NaN;NaN;3
1422;NaN;1408;1;64;NaN;443;43128;1368;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43128;443;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
188;NaN;174;1;64;NaN;43128;443;134;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43128;0;20;123;NaN;NaN;NaN;NaN;NaN;NaN;3
288;NaN;274;1;64;NaN;443;43104;234;20;123;NaN;NaN;NaN;NaN;NaN;NaN;3
395;NaN;381;1;64;NaN;43104;443;341;20;273;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51572;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43104;0;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51572;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51572;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
358;NaN;344;1;64;2097152;51572;80;304;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51572;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
806;NaN;792;1;64;2097152;80;51572;752;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51572;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51574;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51574;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51574;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
363;NaN;349;1;64;2097152;51574;80;309;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
288;NaN;274;1;64;NaN;443;43128;234;20;123;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51574;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51574;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51574;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
379;NaN;365;1;64;NaN;43128;443;325;20;273;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43128;0;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51574;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
880;NaN;866;1;64;NaN;443;43104;826;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
896;NaN;882;1;64;NaN;443;43128;842;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
91;NaN;77;1;64;2097152;443;43128;37;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51574;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51572;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43136;443;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;443;43136;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
91;NaN;77;1;64;NaN;443;43128;37;20;127;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43136;443;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;NaN;43128;443;0;32;296;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43138;443;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
302;NaN;288;1;64;NaN;43136;443;248;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;443;43138;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43136;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43138;443;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;43128;443;0;20;296;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;54380;5800;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
302;NaN;288;1;64;NaN;43138;443;248;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;5800;54380;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43138;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;37422;5801;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;5801;37422;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51490;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;48832;5802;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;5802;48832;0;20;0;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51586;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51586;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51586;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43104;443;0;20;296;NaN;NaN;NaN;NaN;NaN;NaN;3
358;NaN;344;1;64;2097152;51586;80;304;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;43148;443;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51586;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;443;43148;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
806;NaN;792;1;64;2097152;80;51586;752;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43148;443;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
302;NaN;288;1;64;NaN;43148;443;248;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43148;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51586;80;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51590;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51590;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51590;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
381;NaN;367;1;64;2097152;51590;80;327;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51590;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51590;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51590;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51590;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
1422;NaN;1408;1;64;NaN;443;43136;1368;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;43136;443;0;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
188;NaN;174;1;64;NaN;43136;443;134;20;251;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;443;43136;0;20;123;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51590;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51592;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51592;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51592;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
392;NaN;378;1;64;2097152;51592;80;338;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51592;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51592;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51592;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51592;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;6291456;51592;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
74;NaN;60;1;64;2097152;51594;80;0;40;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
66;NaN;52;1;64;2097152;80;51594;0;32;29200;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51594;80;0;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
374;NaN;360;1;64;2097152;51594;80;320;20;229;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;80;51594;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
544;NaN;530;1;64;2097152;80;51594;490;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;2097152;80;51594;0;20;119;NaN;NaN;NaN;NaN;NaN;NaN;3
60;NaN;40;1;64;NaN;51594;80;0;20;237;NaN;NaN;NaN;NaN;NaN;NaN;3
